Emotions;Percent
scared;4.55
happy;1.85
sad;14.42
surprised;1.66
neutral;74.90
angry;3.29
disgust;0.08
scared;3.22
happy;1.22
sad;12.25
surprised;4.27
neutral;75.67
angry;2.74
disgust;0.01
scared;3.32
happy;1.45
sad;8.74
surprised;3.07
neutral;80.66
angry;3.37
disgust;0.01
scared;3.39
happy;1.50
sad;6.58
surprised;6.11
neutral;79.04
angry;5.37
disgust;0.74
scared;10.86
happy;54.70
sad;20.70
surprised;0.61
neutral;7.03
angry;3.04
disgust;0.51
scared;14.44
happy;3.62
sad;45.18
surprised;0.48
neutral;32.73
angry;3.99
disgust;0.00
scared;3.65
happy;0.66
sad;9.50
surprised;4.63
neutral;77.58
angry;1.79
disgust;0.10
scared;12.01
happy;1.78
sad;45.98
surprised;0.22
neutral;38.12
angry;2.28
disgust;0.14
scared;10.14
happy;1.99
sad;40.54
surprised;0.23
neutral;44.67
angry;0.81
disgust;0.04
scared;6.62
happy;1.80
sad;29.43
surprised;0.22
neutral;61.08
angry;3.23
disgust;0.25
scared;10.26
happy;8.77
sad;32.86
surprised;0.95
neutral;43.67
angry;2.06
disgust;0.38
scared;9.67
happy;19.51
sad;23.52
surprised;0.91
neutral;43.93
angry;2.87
disgust;0.06
scared;8.15
happy;13.31
sad;38.42
surprised;0.50
neutral;36.68
angry;2.49
disgust;0.15
scared;3.67
happy;2.75
sad;45.57
surprised;0.13
neutral;45.24
angry;0.77
disgust;0.11
scared;6.67
happy;7.26
sad;22.33
surprised;0.69
neutral;62.17
angry;0.62
disgust;0.01
scared;4.42
happy;6.54
sad;42.46
surprised;0.23
neutral;45.72
angry;1.90
disgust;0.08
scared;7.12
happy;3.02
sad;35.55
surprised;0.20
neutral;52.13
angry;3.08
disgust;0.00
scared;9.29
happy;3.74
sad;36.47
surprised;0.60
neutral;46.82
angry;0.95
disgust;0.01
scared;8.44
happy;2.27
sad;36.02
surprised;0.27
neutral;52.04
angry;42.48
disgust;0.91
scared;33.61
happy;4.32
sad;8.05
surprised;4.43
neutral;6.20
angry;1.51
disgust;0.08
scared;12.84
happy;15.59
sad;33.14
surprised;0.38
neutral;36.46
angry;50.35
disgust;2.07
scared;22.46
happy;3.65
sad;7.03
surprised;8.21
neutral;6.22
angry;0.97
disgust;0.01
scared;9.01
happy;5.99
sad;37.95
surprised;0.20
neutral;45.86
angry;1.87
disgust;0.03
scared;11.09
happy;16.51
sad;32.61
surprised;0.25
neutral;37.64
angry;6.80
disgust;0.77
scared;9.31
happy;25.88
sad;34.61
surprised;0.64
neutral;21.98
angry;4.17
disgust;0.19
scared;4.29
happy;65.15
sad;17.13
surprised;0.50
neutral;8.57
angry;12.01
disgust;0.04
scared;3.27
happy;0.85
sad;66.45
surprised;0.68
neutral;16.70
angry;1.08
disgust;0.14
scared;8.15
happy;3.87
sad;35.04
surprised;0.16
neutral;51.57
angry;6.51
disgust;0.27
scared;6.42
happy;1.86
sad;42.89
surprised;0.28
neutral;41.77
angry;1.94
disgust;0.29
scared;5.92
happy;1.83
sad;51.53
surprised;0.30
neutral;38.18
angry;4.15
disgust;0.19
scared;27.92
happy;6.26
sad;8.41
surprised;25.99
neutral;27.08
angry;3.85
disgust;0.67
scared;9.51
happy;11.80
sad;45.28
surprised;1.26
neutral;27.63
angry;5.59
disgust;0.00
scared;1.51
happy;13.18
sad;2.13
surprised;0.86
neutral;76.71
angry;1.80
disgust;0.00
scared;2.18
happy;36.83
sad;2.47
surprised;1.05
neutral;55.67
angry;1.52
disgust;0.00
scared;1.62
happy;27.98
sad;1.70
surprised;0.52
neutral;66.64
angry;4.09
disgust;0.08
scared;14.50
happy;7.85
sad;13.01
surprised;14.45
neutral;46.02
angry;7.26
disgust;0.07
scared;16.82
happy;5.88
sad;9.34
surprised;20.33
neutral;40.29
angry;4.45
disgust;0.00
scared;6.24
happy;3.75
sad;7.75
surprised;6.85
neutral;70.96
angry;2.24
disgust;0.00
scared;5.39
happy;14.19
sad;4.98
surprised;5.24
neutral;67.96
angry;7.23
disgust;0.08
scared;13.45
happy;7.21
