Emotions;Percent
neutral;39.40
angry;16.16
disgust;0.03
scared;15.25
happy;7.74
sad;7.32
surprised;16.83
neutral;36.67
angry;21.42
disgust;0.18
scared;13.02
happy;7.18
sad;13.60
surprised;9.20
neutral;35.40
angry;26.90
disgust;0.12
scared;8.46
happy;13.53
sad;3.99
surprised;10.54
neutral;36.46
angry;23.92
disgust;0.17
scared;6.47
happy;6.50
sad;4.38
surprised;4.56
neutral;53.99
angry;40.03
disgust;0.13
scared;9.34
happy;7.45
sad;8.02
surprised;3.76
neutral;31.27
angry;7.53
disgust;0.03
scared;23.71
happy;16.51
sad;12.61
surprised;21.59
neutral;18.01
angry;45.71
disgust;0.04
scared;8.40
happy;3.06
sad;5.65
surprised;2.95
neutral;34.19
angry;5.63
disgust;0.05
scared;25.13
happy;8.67
sad;14.17
surprised;31.80
neutral;14.56
angry;26.25
disgust;0.10
scared;13.30
happy;6.20
sad;11.90
surprised;7.29
neutral;34.97
angry;21.63
disgust;0.09
scared;3.83
happy;7.91
sad;5.50
surprised;4.47
neutral;56.57
angry;35.18
disgust;0.09
scared;7.54
happy;8.35
sad;8.63
surprised;7.16
neutral;33.06
angry;43.42
disgust;0.09
scared;7.51
happy;2.15
sad;7.14
surprised;5.27
neutral;34.42
angry;38.61
disgust;0.03
scared;10.15
happy;2.69
sad;6.46
surprised;4.45
neutral;37.60
angry;21.44
disgust;0.08
scared;16.01
happy;4.27
sad;6.05
surprised;6.56
neutral;45.59
angry;19.48
disgust;0.08
scared;15.99
happy;3.83
sad;5.69
surprised;6.58
neutral;48.35
angry;39.45
disgust;0.11
scared;9.73
happy;2.29
sad;5.99
surprised;6.39
neutral;36.04
angry;41.22
disgust;0.12
scared;9.65
happy;2.35
sad;5.76
surprised;5.47
neutral;35.44
angry;39.92
disgust;0.03
scared;8.79
happy;3.33
sad;7.29
surprised;3.13
neutral;37.51
angry;27.07
disgust;0.03
scared;10.63
happy;1.12
sad;18.89
surprised;3.31
neutral;38.94
angry;23.47
disgust;0.06
scared;7.86
happy;2.69
sad;13.93
surprised;6.96
neutral;45.03
angry;23.44
disgust;0.06
scared;8.35
happy;3.51
sad;7.71
surprised;3.36
neutral;53.57
angry;11.70
disgust;0.04
scared;8.87
happy;4.86
sad;7.20
surprised;4.95
neutral;62.40
angry;13.89
disgust;0.02
scared;6.51
happy;6.19
sad;6.67
surprised;8.61
neutral;58.10
angry;10.77
disgust;0.03
scared;18.15
happy;16.94
sad;11.00
surprised;28.33
neutral;14.79
angry;22.35
disgust;0.04
scared;15.35
happy;1.41
sad;16.20
surprised;8.27
neutral;36.38
angry;17.13
disgust;0.02
scared;23.76
happy;3.93
sad;9.47
surprised;11.68
neutral;34.00
angry;18.04
disgust;0.03
scared;19.82
happy;4.05
sad;10.31
surprised;11.28
neutral;36.48
angry;6.62
disgust;0.05
scared;23.91
happy;12.95
sad;7.76
surprised;30.53
neutral;18.18
angry;6.06
disgust;0.03
scared;25.26
happy;10.60
sad;10.74
surprised;26.75
neutral;20.56
angry;8.09
disgust;0.04
scared;16.27
happy;17.41
sad;8.97
surprised;27.96
neutral;21.25
angry;6.79
disgust;0.05
scared;16.47
happy;17.46
sad;8.39
surprised;20.20
neutral;30.64
angry;8.62
disgust;0.02
scared;17.52
happy;7.89
sad;4.76
surprised;52.73
neutral;8.45
angry;8.16
disgust;0.07
scared;30.35
happy;6.66
sad;5.66
surprised;37.03
neutral;12.06
angry;11.15
disgust;0.06
scared;30.22
happy;14.41
sad;8.19
surprised;19.40
neutral;16.57
angry;10.24
disgust;0.08
scared;36.88
happy;7.41
sad;6.74
surprised;24.34
neutral;14.30
angry;12.11
disgust;0.09
scared;35.25
happy;6.62
sad;6.69
surprised;26.65
neutral;12.59
angry;14.56
disgust;0.07
scared;27.90
happy;11.76
sad;6.82
surprised;26.09
neutral;12.80
angry;13.05
disgust;0.07
scared;26.00
happy;11.18
sad;6.96
surprised;29.17
neutral;13.57
angry;12.48
disgust;0.11
scared;34.72
happy;10.59
sad;7.69
surprised;21.26
