Emotions;Percent
surprised;0.07
neutral;42.17
angry;12.23
disgust;0.29
scared;10.53
happy;0.38
sad;34.19
surprised;0.09
neutral;42.29
angry;10.66
disgust;0.66
scared;16.36
happy;0.76
sad;26.81
surprised;0.19
neutral;44.57
angry;9.73
disgust;0.49
scared;19.67
happy;0.20
sad;25.88
surprised;0.15
neutral;43.87
angry;10.62
disgust;0.31
scared;16.82
happy;0.20
sad;23.75
surprised;0.21
neutral;48.09
angry;7.97
disgust;0.29
scared;15.29
happy;0.07
sad;22.57
surprised;0.16
neutral;53.64
angry;7.82
disgust;0.64
scared;16.40
happy;0.16
sad;20.76
surprised;0.28
neutral;53.94
angry;11.68
disgust;0.34
scared;10.40
happy;0.77
sad;26.66
surprised;0.11
neutral;50.04
angry;14.68
disgust;0.48
scared;9.22
happy;0.47
sad;26.48
surprised;0.08
neutral;48.60
angry;9.97
disgust;0.29
scared;10.92
happy;0.66
sad;26.38
surprised;0.18
neutral;51.61
angry;8.26
disgust;0.44
scared;17.89
happy;0.38
sad;29.17
surprised;0.21
neutral;43.65
angry;11.40
disgust;0.85
scared;21.85
happy;0.18
sad;28.33
surprised;0.22
neutral;37.17
angry;8.54
disgust;0.49
scared;15.57
happy;0.30
sad;23.60
surprised;0.26
neutral;51.26
angry;8.41
disgust;0.35
scared;18.34
happy;0.15
sad;24.84
surprised;0.31
neutral;47.61
angry;11.29
disgust;0.96
scared;18.82
happy;0.32
sad;25.27
surprised;0.24
neutral;43.09
angry;17.62
disgust;0.85
scared;20.89
happy;0.13
sad;26.68
surprised;0.37
neutral;33.46
angry;8.62
disgust;0.30
scared;18.10
happy;0.22
sad;25.14
surprised;0.22
neutral;47.39
angry;8.08
disgust;0.26
scared;14.28
happy;0.12
sad;27.06
surprised;0.19
neutral;50.00
angry;8.12
disgust;0.36
scared;17.27
happy;0.13
sad;19.52
surprised;0.45
neutral;54.15
angry;9.70
disgust;0.36
scared;15.49
happy;0.17
sad;24.45
surprised;0.19
neutral;49.64
angry;8.56
disgust;0.60
scared;21.16
happy;0.24
sad;21.92
surprised;0.36
neutral;47.16
angry;8.39
disgust;0.97
scared;23.85
happy;0.35
sad;23.68
surprised;0.63
neutral;42.14
angry;5.16
disgust;0.57
scared;16.93
happy;0.20
sad;17.15
surprised;0.29
neutral;59.70
angry;8.25
disgust;0.36
scared;25.75
happy;0.13
sad;30.52
surprised;0.30
neutral;34.68
angry;6.40
disgust;0.45
scared;18.12
happy;0.20
sad;23.35
surprised;0.27
neutral;51.21
angry;9.29
disgust;0.98
scared;23.99
happy;0.20
sad;26.31
surprised;0.44
neutral;38.78
angry;7.85
disgust;0.72
scared;20.12
happy;0.17
sad;26.38
surprised;0.20
neutral;44.56
angry;12.54
disgust;1.00
scared;21.50
happy;0.14
sad;26.73
surprised;0.48
neutral;37.62
angry;7.53
disgust;0.86
scared;19.00
happy;0.17
sad;17.44
surprised;0.37
neutral;54.62
angry;8.13
disgust;0.41
scared;21.51
happy;0.11
sad;27.22
surprised;0.26
neutral;42.36
angry;7.02
disgust;0.37
scared;17.60
happy;0.16
sad;21.42
surprised;0.38
neutral;53.04
angry;10.39
disgust;0.77
scared;18.31
happy;0.13
sad;23.37
surprised;0.28
neutral;46.75
angry;10.44
disgust;0.36
scared;18.00
happy;0.15
sad;27.57
surprised;0.17
neutral;43.31
angry;6.74
disgust;0.28
scared;19.46
happy;0.10
sad;31.31
surprised;0.21
neutral;41.90
angry;7.12
disgust;0.34
scared;23.01
happy;0.10
sad;28.77
surprised;0.21
neutral;40.44
angry;10.69
disgust;0.74
scared;24.67
happy;0.12
sad;25.13
surprised;0.26
neutral;38.39
angry;11.46
disgust;0.67
scared;15.39
happy;0.11
sad;35.48
surprised;0.19
neutral;36.69
angry;10.00
disgust;1.02
scared;23.66
happy;0.21
sad;29.83
surprised;0.22
neutral;35.05
angry;11.10
disgust;0.76
scared;19.67
happy;0.11
sad;30.48
surprised;0.25
neutral;37.62
angry;9.08
disgust;0.46
scared;20.47
happy;0.19
sad;23.79
surprised;0.35
neutral;45.65
angry;11.34
disgust;1.23
