Emotions;Percent
sad;25.34
surprised;12.60
neutral;16.90
angry;19.09
disgust;0.03
scared;24.68
happy;0.37
sad;16.73
surprised;20.25
neutral;18.85
angry;16.08
disgust;0.01
scared;24.58
happy;0.43
sad;19.22
surprised;15.35
neutral;24.33
angry;16.97
disgust;0.01
scared;27.51
happy;0.40
sad;13.62
surprised;22.04
neutral;19.45
angry;17.56
disgust;0.03
scared;18.05
happy;0.36
sad;25.93
surprised;6.71
neutral;31.36
angry;16.03
disgust;0.06
scared;17.65
happy;0.21
sad;41.30
surprised;0.45
neutral;24.29
angry;15.85
disgust;0.10
scared;24.48
happy;0.29
sad;36.46
surprised;0.33
neutral;22.49
angry;18.00
disgust;0.06
scared;25.19
happy;0.27
sad;31.32
surprised;0.41
neutral;24.76
angry;17.08
disgust;0.03
scared;21.96
happy;0.30
sad;32.18
surprised;0.60
neutral;27.85
angry;17.53
disgust;0.01
scared;19.15
happy;0.27
sad;44.41
surprised;0.62
neutral;18.00
angry;20.99
disgust;0.01
scared;16.67
happy;0.20
sad;35.88
surprised;1.08
neutral;25.17
angry;22.79
disgust;0.01
scared;17.39
happy;0.25
sad;28.50
surprised;2.26
neutral;28.79
angry;20.51
disgust;0.03
scared;26.20
happy;0.19
sad;26.12
surprised;7.94
neutral;19.00
angry;20.27
disgust;0.03
scared;26.22
happy;0.19
sad;26.21
surprised;7.98
neutral;19.09
angry;20.00
disgust;0.03
scared;20.17
happy;0.20
sad;31.59
surprised;4.69
neutral;23.33
angry;21.21
disgust;0.01
scared;20.57
happy;0.23
sad;21.09
surprised;10.91
neutral;25.97
angry;16.36
disgust;0.02
scared;17.46
happy;0.32
sad;22.57
surprised;7.54
neutral;35.74
angry;19.44
disgust;0.02
scared;22.70
happy;0.26
sad;23.63
surprised;10.24
neutral;23.70
angry;18.08
disgust;0.01
scared;21.88
happy;0.24
sad;24.33
surprised;11.44
neutral;24.01
angry;18.23
disgust;0.02
scared;23.29
happy;0.23
sad;25.38
surprised;6.03
neutral;26.83
angry;23.59
disgust;0.02
scared;23.17
happy;0.18
sad;24.46
surprised;8.05
neutral;20.54
angry;22.73
disgust;0.02
scared;18.03
happy;0.13
sad;30.01
surprised;7.06
neutral;22.01
angry;15.42
disgust;0.04
scared;19.34
happy;0.19
sad;18.82
surprised;20.47
neutral;25.72
angry;14.68
disgust;0.03
scared;10.96
happy;11.53
sad;13.87
surprised;3.52
neutral;45.41
angry;18.90
disgust;0.01
scared;24.92
happy;0.13
sad;25.83
surprised;13.63
neutral;16.58
angry;11.31
disgust;0.01
scared;23.85
happy;0.27
sad;25.99
surprised;18.97
neutral;19.60
angry;14.36
disgust;0.01
scared;22.80
happy;0.13
sad;27.85
surprised;18.67
neutral;16.18
angry;14.01
disgust;0.01
scared;31.29
happy;0.20
sad;19.06
surprised;24.45
neutral;10.97
angry;21.58
disgust;0.02
scared;22.22
happy;0.20
sad;28.00
surprised;8.63
neutral;19.35
angry;13.29
disgust;0.02
scared;31.57
