Emotions;Percent
happy;2.25
sad;26.05
surprised;0.29
neutral;52.48
angry;14.40
disgust;0.04
scared;8.27
happy;1.94
sad;23.75
surprised;0.32
neutral;51.29
angry;12.09
disgust;0.05
scared;5.90
happy;1.06
sad;18.07
surprised;0.23
neutral;62.60
angry;11.75
disgust;0.05
scared;5.72
happy;1.36
sad;22.36
surprised;0.20
neutral;58.57
angry;14.32
disgust;0.10
scared;7.81
happy;1.50
sad;24.08
surprised;0.30
neutral;51.89
angry;11.16
disgust;0.08
scared;8.37
happy;1.37
sad;22.68
surprised;0.32
neutral;56.02
angry;11.33
disgust;0.09
scared;11.53
happy;2.28
sad;24.15
surprised;0.41
neutral;50.20
angry;10.90
disgust;0.24
scared;9.87
happy;2.32
sad;22.54
surprised;0.36
neutral;53.76
angry;10.75
disgust;0.09
scared;8.48
happy;2.49
sad;22.86
surprised;0.27
neutral;55.06
angry;11.41
disgust;0.15
scared;12.03
happy;3.47
sad;23.32
surprised;0.41
neutral;49.22
angry;11.99
