angry;disgust;scared;happy;sad;surprised;neutral
2.95;0.23;6.13;4.94;16.28;0.03;69.43
3.76;0.06;12.77;1.01;30.2;0.06;52.14
3.33;0.14;10.81;1.29;22.79;0.12;61.54
4.77;0.25;9.01;1.73;21.13;0.14;62.97
4.57;0.2;16.07;0.71;29.5;0.35;48.61
4.54;0.09;12.65;0.5;34.71;0.23;47.28
4.26;0.1;16.18;0.48;36.91;0.19;41.88
2.92;0.09;12.07;0.73;34.14;0.19;49.84
7.33;0.2;20.69;0.31;36.27;0.46;34.74
3.99;0.15;29.99;0.36;36.18;0.77;28.56
7.3;0.25;18.42;0.44;38.05;0.4;35.15
6.63;0.21;17.24;0.38;39.31;0.51;35.71
6.25;0.25;14.65;0.88;39.14;0.46;38.38
4.92;0.2;14.09;0.7;40.9;0.35;38.84
4.32;0.47;17.97;0.85;44.59;0.58;31.23
3.0;0.16;20.3;0.6;36.25;0.46;39.23
4.18;0.42;15.53;0.99;36.58;0.38;41.92
6.78;0.2;22.65;0.27;40.4;0.53;29.17
2.59;0.2;12.02;1.06;31.02;0.35;52.77
5.37;0.09;16.89;0.26;37.17;0.31;39.91
6.66;0.25;15.73;0.56;38.5;0.2;38.11
5.72;0.11;15.19;0.27;38.72;0.24;39.74
4.27;0.15;13.87;0.24;40.2;0.21;41.05
6.94;0.17;14.21;0.35;36.52;0.17;41.63
4.68;0.16;17.63;0.28;33.66;0.25;43.33
6.97;0.23;20.72;0.17;40.59;0.54;30.78
2.87;0.35;10.69;0.6;32.23;0.34;52.93
7.2;0.13;18.34;0.2;39.88;0.25;34.0
3.24;0.19;20.54;0.47;40.38;0.6;34.57
3.86;0.33;14.56;1.13;39.53;0.43;40.17
3.21;0.22;22.11;0.41;40.13;0.43;33.5
3.72;0.12;20.33;0.29;37.76;0.28;37.49
4.27;0.31;13.57;0.8;36.51;0.36;44.18
3.63;0.51;9.04;0.47;30.21;0.31;55.83
5.1;0.23;15.03;0.45;42.24;0.25;36.69
4.37;0.28;15.55;0.46;42.49;0.33;36.51
4.78;0.09;18.47;0.23;36.56;0.22;39.65
4.2;0.6;10.63;0.74;30.62;0.41;52.79
4.17;0.08;18.59;0.27;36.6;0.33;39.96
3.83;0.79;11.12;1.14;31.54;0.41;51.18
3.89;0.63;20.77;0.65;35.69;0.61;37.75
5.6;0.42;13.18;0.78;37.42;0.39;42.22
4.25;0.49;12.61;0.59;31.94;0.34;49.77
4.25;0.37;14.76;0.81;34.91;0.36;44.53
3.46;0.26;13.61;0.46;37.76;0.42;44.04
4.72;0.32;13.72;0.52;42.0;0.41;38.32
3.44;0.47;11.24;1.05;31.14;0.33;52.33
4.5;0.11;21.07;0.3;38.03;0.35;35.63
4.11;0.18;18.28;0.49;37.43;0.31;39.19
5.38;0.34;15.3;0.45;43.68;0.32;34.53
2.97;0.21;20.7;0.34;38.16;0.86;36.75
4.02;0.2;23.19;0.38;41.67;0.4;30.14
4.07;0.3;16.1;0.54;41.19;0.36;37.44
3.91;0.17;16.08;0.34;44.91;0.41;34.19
