angry;disgust;scared;happy;sad;surprised;neutral
5.57;0.05;15.61;7.6;7.02;8.25;55.92
3.02;0.02;9.43;0.89;11.52;1.75;73.37
2.5;0.01;6.49;0.55;11.94;2.68;75.83
2.86;0.01;10.06;1.08;11.83;3.48;70.68
2.93;0.02;11.98;1.43;13.8;2.9;66.94
2.92;0.01;19.43;1.45;16.79;3.41;55.98
1.96;0.01;19.39;1.53;14.46;7.12;55.53
1.75;0.02;7.49;1.3;9.47;3.02;76.95
1.76;0.01;12.07;1.51;15.96;3.57;65.12
1.53;0.01;14.89;1.78;16.1;2.68;63.02
1.96;0.01;17.0;1.05;18.72;1.95;59.32
1.27;0.01;6.48;1.59;10.18;2.47;78.01
2.68;0.01;14.57;1.6;14.83;2.27;64.05
7.45;0.02;14.39;8.76;8.71;17.91;42.78
2.0;0.01;5.91;0.84;13.26;0.86;77.12
2.46;0.01;6.91;0.72;22.55;0.56;66.79
7.24;0.02;13.41;7.36;10.66;18.63;42.69
2.73;0.03;8.17;0.55;21.96;0.83;65.74
6.83;0.02;13.77;9.11;9.0;15.98;45.27
2.86;0.01;17.25;1.76;16.47;3.58;58.07
3.31;0.01;17.18;1.13;18.55;3.35;56.47
3.6;0.01;22.55;0.93;19.19;4.61;49.11
2.57;0.04;8.13;0.92;14.25;3.01;71.07
1.44;0.01;12.71;2.26;15.18;3.05;65.34
1.95;0.02;10.49;1.82;12.57;2.36;70.79
1.66;0.01;9.2;1.11;11.74;4.21;72.08
2.04;0.01;7.62;0.67;16.84;3.35;69.46
2.67;0.02;6.83;0.61;13.92;3.32;72.64
2.34;0.02;9.21;1.4;15.54;3.13;68.37
2.06;0.02;9.5;1.43;17.21;4.82;64.96
2.12;0.03;7.82;1.09;12.96;2.67;73.31
2.64;0.01;11.27;1.26;14.29;2.81;67.72
3.48;0.02;8.49;1.1;17.12;2.61;67.18
1.42;0.01;9.38;3.12;12.28;1.47;72.32
0.67;0.01;2.92;4.42;9.21;0.15;82.61
1.0;0.01;6.2;2.41;16.07;0.37;73.95
10.12;0.03;11.81;8.27;10.1;19.98;39.7
1.69;0.02;11.32;3.01;17.99;1.29;64.68
1.42;0.02;10.67;7.84;24.17;0.08;55.81
1.13;0.01;13.25;3.75;20.62;0.13;61.1
1.2;0.01;5.47;23.01;15.56;0.1;54.64
0.89;0.01;5.58;2.92;11.68;0.22;78.7
1.2;0.02;7.18;4.63;12.89;0.51;73.57
6.21;0.02;11.47;6.78;7.78;24.69;43.05
1.49;0.02;10.45;4.87;12.83;1.02;69.31
1.89;0.01;16.2;2.55;17.69;3.47;58.18
1.16;0.01;8.42;2.56;10.09;1.16;76.6
2.85;0.03;8.59;1.56;17.51;2.29;67.17
0.98;0.01;8.77;4.11;11.1;1.38;73.65
1.1;0.01;5.08;2.46;11.68;0.98;78.7
1.35;0.01;8.69;3.44;12.42;1.16;72.92
1.73;0.03;12.18;5.38;18.76;0.93;60.99
2.68;0.06;10.57;9.25;27.22;0.16;50.07
1.14;0.01;7.25;11.52;25.27;0.09;54.73
1.59;0.03;6.44;3.41;18.85;0.27;69.43
2.08;0.02;8.37;2.19;16.8;1.07;69.47
1.0;0.01;6.41;4.68;14.49;0.65;72.76
1.6;0.01;12.17;2.05;16.43;1.05;66.68
1.42;0.01;12.57;2.22;21.55;0.65;61.58
1.25;0.0;9.04;2.34;11.49;1.66;74.21
0.94;0.01;5.23;0.9;11.83;0.62;80.48
0.58;0.0;4.15;2.09;9.99;0.85;82.35
1.57;0.02;4.8;1.93;9.11;1.79;80.77
2.04;0.01;6.94;0.76;28.03;0.5;61.71
1.13;0.01;10.31;2.29;11.9;1.12;73.24
2.44;0.03;15.78;1.99;17.42;2.54;59.8
3.36;0.02;5.17;1.41;13.18;3.07;73.79
2.08;0.02;5.07;2.19;10.72;1.3;78.61
3.57;0.13;4.52;3.8;10.93;1.91;75.15
3.46;0.09;3.43;3.54;9.41;1.39;78.68
1.47;0.02;10.27;1.69;14.01;1.41;71.12
4.59;0.05;9.81;1.37;15.33;3.46;65.39
2.87;0.02;5.87;1.0;12.81;2.99;74.44
1.72;0.01;6.1;1.58;12.03;0.88;77.67
1.23;0.02;4.6;1.62;13.25;0.57;78.71
1.24;0.01;6.33;2.19;13.27;1.27;75.69
1.38;0.01;8.63;1.89;14.29;1.65;72.15
3.05;0.06;7.73;1.24;14.12;4.63;69.16
4.18;0.02;8.82;0.85;19.48;3.98;62.68
3.57;0.01;6.76;1.01;16.43;1.47;70.74
3.73;0.02;10.9;1.34;17.07;4.57;62.38
1.07;0.04;2.03;1.34;9.49;0.55;85.49
1.92;0.03;3.84;1.07;15.13;0.62;77.39
1.84;0.02;1.58;1.12;8.5;0.29;86.66
2.66;0.01;8.08;1.63;14.52;1.25;71.85
1.38;0.01;3.21;1.44;12.7;1.01;80.24
2.84;0.03;5.28;1.02;12.33;1.86;76.65
3.14;0.03;9.08;0.81;12.83;1.74;72.37
2.33;0.02;9.26;1.0;9.71;2.74;74.93
