angry;disgust;scared;happy;sad;surprised;neutral
10.93;0.25;42.48;10.5;16.8;3.28;15.77
6.69;0.01;17.61;6.9;5.3;29.03;34.46
6.14;0.01;18.34;5.7;5.74;27.06;37.01
6.72;0.36;51.56;9.31;13.9;3.13;15.01
8.79;0.03;19.65;10.21;5.71;7.3;48.31
8.22;0.03;17.84;11.39;4.54;7.61;50.37
4.29;0.21;24.39;21.0;7.05;11.0;32.07
9.06;0.02;18.21;10.95;4.31;6.58;50.87
5.21;0.05;21.57;21.19;6.15;5.49;40.34
21.72;0.03;16.92;12.25;4.47;6.98;37.63
12.45;0.1;14.64;19.47;7.62;30.61;15.11
11.32;0.05;12.33;10.8;5.98;37.05;22.48
12.97;0.08;15.96;14.5;8.78;27.37;20.35
11.5;0.03;16.49;8.52;4.86;6.04;52.55
10.0;0.03;18.87;13.14;4.92;5.75;47.29
13.99;0.14;17.8;15.83;9.5;19.11;23.62
8.89;0.05;10.4;11.06;6.95;35.48;27.18
9.5;0.02;16.56;13.25;4.29;5.4;50.98
3.67;0.46;30.61;12.78;11.09;11.06;30.33
9.62;0.03;16.39;11.27;6.89;33.29;22.49
14.53;0.08;14.64;12.51;7.28;26.66;24.29
3.52;0.32;20.84;21.95;9.74;6.48;37.14
13.57;0.05;18.66;12.81;5.76;6.46;42.68
4.26;0.25;22.89;20.73;6.89;14.77;30.21
12.86;0.28;29.72;21.73;20.53;13.35;1.53
19.96;0.53;26.08;13.17;28.32;10.44;1.49
7.31;0.02;19.44;16.87;3.4;9.06;43.9
11.58;0.05;19.11;13.64;4.6;10.17;40.87
11.63;0.05;19.51;15.23;4.78;8.62;40.19
11.13;0.06;21.8;17.42;4.85;7.19;37.56
15.66;0.64;45.43;7.0;22.01;7.28;1.98
3.72;0.27;4.47;75.88;5.55;0.54;9.56
13.88;0.05;19.84;15.88;5.09;6.55;38.7
10.65;0.04;21.29;14.33;4.46;7.03;42.2
3.74;0.23;7.83;66.21;9.91;0.62;11.46
12.4;0.03;20.34;13.21;4.01;5.79;44.23
11.81;0.03;19.73;16.29;4.32;7.33;40.49
11.58;0.05;24.51;17.9;4.65;6.77;34.53
14.01;0.05;21.38;16.19;5.23;6.97;36.18
15.54;0.05;21.13;15.87;4.83;6.19;36.38
15.06;0.04;23.99;14.87;5.73;4.93;35.37
15.19;0.05;17.04;11.6;4.39;8.34;43.39
6.82;2.16;29.8;13.17;16.93;10.6;20.51
17.14;0.03;5.76;10.35;32.46;3.45;30.8
11.4;0.58;4.81;56.26;23.65;1.94;1.36
13.41;0.05;26.63;15.55;6.25;6.71;31.38
9.76;0.03;20.35;12.34;4.31;6.46;46.75
8.57;0.04;12.69;29.84;7.37;24.57;16.93
6.27;0.03;16.14;23.3;9.73;24.83;19.68
6.3;0.14;13.26;27.06;11.95;21.43;19.86
21.29;1.28;42.66;22.81;7.45;3.21;1.29
56.59;3.23;25.96;4.28;6.92;2.09;0.93
11.7;0.04;19.38;10.46;4.7;7.95;45.77
9.35;0.01;13.79;7.84;2.95;7.26;58.79
8.94;0.02;10.48;5.88;4.92;39.22;30.54
9.2;0.03;13.32;7.28;7.44;29.23;33.49
11.76;0.01;16.17;8.96;2.48;6.71;53.91
6.44;0.02;12.0;7.72;5.43;38.88;29.52
17.96;0.17;12.09;27.48;34.97;1.6;5.73
8.56;0.01;14.97;9.26;3.83;6.6;56.77
65.59;0.18;1.83;16.85;8.72;0.02;6.8
10.0;0.0;13.08;5.39;2.97;6.26;62.31
9.09;0.0;11.9;5.38;2.48;5.92;65.21
71.3;0.11;1.63;11.79;8.61;0.03;6.54
10.76;0.02;16.07;9.12;4.67;5.79;53.57
10.72;0.02;14.43;10.46;4.56;5.46;54.35
6.21;0.01;10.18;6.15;2.57;6.41;68.48
60.06;0.36;1.24;21.1;7.47;0.02;9.74
63.96;0.24;2.0;17.56;5.95;0.07;10.22
5.41;0.02;8.55;39.68;9.59;0.73;36.01
11.96;0.01;16.15;8.84;3.14;7.47;52.43
10.41;0.02;16.25;8.22;4.13;6.91;54.06
7.96;0.0;10.18;7.12;2.2;10.41;62.13
10.42;0.02;14.97;9.18;3.52;6.53;55.37
10.17;0.02;15.74;9.79;3.89;6.12;54.28
9.99;0.01;15.42;7.49;3.5;7.43;56.15
9.79;0.0;13.48;7.75;2.3;8.9;57.79
30.53;0.37;5.38;35.59;14.59;0.61;12.95
10.36;0.01;15.59;8.88;3.33;7.41;54.4
8.92;0.01;11.31;9.03;2.98;10.31;57.46
7.87;0.0;11.56;7.22;2.12;9.93;61.29
11.18;0.0;13.84;6.01;1.98;6.93;60.06
9.26;0.01;11.48;7.1;2.98;9.5;59.68
11.95;0.0;14.63;6.34;2.1;7.18;57.8
8.52;0.01;11.17;7.81;2.89;9.84;59.76
8.17;0.0;10.17;5.93;2.5;6.39;66.84
11.38;0.03;18.3;10.44;4.1;8.28;47.48
9.33;0.05;16.61;13.41;3.78;11.1;45.71
17.11;0.02;14.16;11.72;3.9;8.19;44.88
34.96;0.9;10.88;1.06;29.95;6.78;15.48
26.15;0.98;9.76;5.56;20.49;7.6;29.47
19.75;0.98;6.94;6.83;16.63;8.31;40.56
14.59;0.03;15.81;9.25;2.75;9.53;48.04
22.33;0.66;12.41;4.79;22.05;6.06;31.7
13.37;0.03;15.1;8.48;3.01;10.25;49.75
4.58;0.15;13.9;25.71;5.16;27.3;23.2
18.05;0.03;15.8;14.26;4.44;6.87;40.56
17.75;0.03;16.94;14.22;4.65;6.81;39.6
18.92;0.02;17.02;14.73;4.47;5.73;39.1
4.71;0.23;9.9;25.29;5.18;30.45;24.24
8.72;0.02;19.52;15.2;2.76;10.4;43.38
