angry;disgust;scared;happy;sad;surprised;neutral
3.32;0.63;22.26;17.84;24.23;9.08;22.64
4.51;0.75;22.77;16.02;18.78;9.75;27.41
3.55;0.39;20.89;18.82;23.76;6.84;25.75
5.33;0.47;22.66;19.84;15.46;8.83;27.41
5.12;0.23;21.93;21.36;14.77;12.01;24.58
4.82;0.15;21.37;22.38;16.24;8.9;26.14
2.77;0.19;21.94;26.1;13.33;5.97;29.69
1.64;0.0;0.32;95.31;0.31;0.82;1.6
8.99;0.03;9.42;25.5;16.89;2.47;36.7
1.34;0.0;0.46;77.87;8.2;0.02;12.11
5.52;0.18;25.53;17.1;13.32;11.83;26.52
5.15;0.31;26.85;15.44;15.63;8.12;28.5
4.58;0.18;21.24;16.48;21.99;7.35;28.16
7.02;0.29;22.29;17.2;17.46;8.51;27.23
6.42;0.63;31.05;13.56;14.46;9.96;23.92
2.39;0.0;2.77;74.02;7.21;0.3;13.31
2.43;0.01;2.69;73.7;9.76;0.29;11.13
4.23;0.4;25.29;9.04;12.32;10.96;37.76
4.69;0.13;17.94;23.63;17.47;2.6;33.52
5.25;0.53;24.59;20.15;15.15;5.05;29.27
2.45;0.0;1.4;67.06;8.68;0.08;20.34
1.11;0.0;0.86;86.65;3.64;0.05;7.69
1.8;0.0;1.21;80.99;4.84;0.06;11.1
2.12;0.0;1.42;74.63;7.33;0.06;14.44
2.64;0.0;1.31;73.54;6.44;0.14;15.93
3.53;0.0;2.81;73.96;10.78;0.18;8.74
2.0;0.0;1.89;75.79;8.63;0.07;11.62
1.27;0.0;0.99;80.26;5.78;0.07;11.64
12.87;0.05;0.7;82.03;0.81;0.69;2.85
1.45;0.0;2.19;64.33;13.67;0.03;18.33
7.38;0.83;24.97;24.32;19.33;4.65;18.5
1.92;0.0;1.5;67.38;13.0;0.04;16.15
5.81;0.22;21.94;19.64;25.26;2.44;24.69
3.58;0.27;24.11;16.08;17.06;2.51;36.4
6.17;0.63;27.08;14.72;10.48;7.59;33.31
4.92;1.23;24.67;19.57;12.82;6.69;30.12
7.23;0.97;26.63;14.38;13.9;5.22;31.66
5.97;0.46;25.31;24.93;16.31;3.62;23.41
7.41;0.42;20.19;26.64;16.27;3.42;25.65
8.19;0.36;22.74;22.41;15.44;4.25;26.6
8.45;1.21;28.97;18.76;12.18;7.91;22.52
9.03;1.0;27.99;16.35;12.05;9.12;24.48
8.82;0.57;29.99;18.15;11.31;7.93;23.22
5.37;0.34;23.15;26.23;16.79;4.4;23.72
7.36;0.35;23.62;23.08;17.61;5.36;22.62
6.51;0.44;19.98;26.04;15.47;6.1;25.46
5.68;0.29;16.35;40.29;14.31;3.63;19.45
6.32;0.4;17.04;25.98;18.4;5.05;26.82
4.32;0.5;25.71;23.8;14.23;6.19;25.26
5.45;1.24;23.08;23.91;14.55;5.87;25.9
5.58;1.18;26.95;20.71;16.17;4.53;24.89
5.14;0.67;28.61;13.02;16.85;9.32;26.4
11.35;0.01;0.72;84.58;0.72;1.0;1.62
5.75;0.16;27.61;15.77;18.48;5.66;26.57
4.25;0.18;16.81;21.77;16.01;4.54;36.44
4.35;0.85;20.67;19.4;16.16;9.68;28.88
4.13;0.25;15.11;22.13;18.33;4.01;36.05
4.44;0.16;11.94;32.39;18.68;2.0;30.39
4.0;0.44;26.14;16.23;13.64;10.27;29.29
6.17;0.02;0.86;89.14;0.57;0.75;2.5
3.1;0.19;22.51;17.56;8.87;11.95;35.82
2.57;0.17;21.83;15.64;10.25;13.23;36.32
3.0;0.34;30.42;12.87;9.53;17.95;25.88
4.27;0.05;19.59;25.6;8.87;7.91;33.7
4.77;0.06;21.13;27.48;9.08;8.93;28.54
4.96;0.06;19.42;30.86;8.66;9.86;26.18
5.44;0.04;22.26;25.14;10.68;8.56;27.88
4.54;0.18;23.63;18.46;9.44;15.01;28.74
3.34;0.2;29.13;20.03;11.8;13.7;21.8
4.41;0.15;24.4;22.73;10.28;12.65;25.37
4.21;0.12;25.75;19.57;12.02;16.1;22.23
1.2;0.0;1.76;79.64;6.3;0.16;10.94
1.52;0.0;0.77;78.36;4.79;0.03;14.53
3.59;0.0;1.29;64.07;9.54;0.03;21.48
2.87;0.25;24.88;14.9;12.67;20.61;23.81
3.77;0.14;29.5;19.02;13.67;11.5;22.41
1.29;0.0;1.57;72.82;8.96;0.1;15.26
3.18;0.01;0.28;93.65;0.64;0.65;1.58
3.42;0.0;1.26;62.2;9.36;0.05;23.71
1.8;0.01;0.28;94.65;0.3;0.85;2.11
1.68;0.0;1.14;64.02;10.5;0.03;22.64
0.86;0.0;0.7;67.24;10.78;0.02;20.4
4.53;0.04;0.53;91.1;0.61;0.43;2.76
3.16;0.13;25.02;13.86;9.29;16.2;32.34
4.55;0.16;19.0;24.13;13.97;7.31;30.88
5.13;0.24;23.12;18.33;10.19;10.18;32.8
6.42;0.37;20.48;14.55;10.96;12.35;34.86
6.74;0.19;21.59;12.83;8.91;11.57;38.16
6.54;0.15;24.52;11.2;10.82;12.2;34.57
5.69;0.12;21.03;15.11;10.79;14.98;32.28
8.41;0.12;18.66;16.19;10.0;13.76;32.87
8.07;0.27;18.87;11.9;8.97;11.98;39.94
14.78;0.05;18.63;11.83;13.1;4.1;37.5
1.06;0.0;1.1;70.49;11.03;0.04;16.28
5.05;0.22;26.97;8.29;10.66;14.99;33.82
1.76;0.0;2.65;52.76;17.58;0.06;25.19
