Emotions;Percent
angry;16.19
disgust;0.01
scared;11.00
happy;8.00
sad;9.39
surprised;0.37
neutral;55.04
angry;16.71
disgust;0.01
scared;6.90
happy;3.95
sad;8.66
surprised;0.41
neutral;63.36
angry;4.61
disgust;0.00
scared;19.73
happy;16.87
sad;5.36
surprised;5.16
neutral;48.26
angry;14.53
disgust;0.06
scared;15.90
happy;0.42
sad;19.05
surprised;0.68
neutral;49.35
angry;17.97
disgust;0.04
scared;27.31
happy;2.41
sad;23.07
surprised;1.95
neutral;27.26
angry;10.20
disgust;0.06
scared;20.31
happy;1.98
sad;25.87
surprised;0.33
neutral;41.25
angry;18.60
disgust;0.08
scared;20.25
happy;1.20
sad;18.76
surprised;1.04
neutral;40.07
angry;13.29
disgust;0.11
scared;21.79
happy;6.43
sad;18.69
surprised;0.85
neutral;38.84
angry;7.22
disgust;0.06
scared;11.05
happy;1.88
sad;11.84
surprised;0.62
neutral;67.32
angry;7.89
disgust;0.04
scared;14.85
happy;1.59
sad;13.05
surprised;0.72
neutral;61.87
angry;5.88
disgust;0.01
scared;9.74
happy;1.85
sad;9.01
surprised;0.89
neutral;72.62
angry;4.57
disgust;0.01
scared;9.07
happy;1.50
sad;5.57
surprised;1.74
neutral;77.53
angry;2.58
disgust;0.01
scared;4.78
happy;1.21
sad;3.40
surprised;1.85
neutral;86.17
angry;2.48
disgust;0.00
scared;2.26
happy;1.61
sad;3.49
surprised;0.47
neutral;89.69
angry;4.04
disgust;0.00
scared;3.41
happy;4.98
sad;4.06
surprised;0.75
neutral;82.75
angry;4.73
disgust;0.01
scared;8.15
happy;6.56
sad;7.85
surprised;0.82
neutral;71.88
angry;3.99
disgust;0.01
scared;7.21
happy;11.28
sad;6.77
surprised;0.83
neutral;69.90
angry;6.72
disgust;0.01
scared;6.84
happy;14.08
sad;6.65
surprised;0.63
neutral;65.07
angry;3.87
disgust;0.08
scared;2.39
happy;12.00
sad;10.64
surprised;0.07
neutral;70.95
angry;7.34
disgust;0.86
scared;4.64
happy;6.14
sad;18.67
surprised;0.03
neutral;62.32
angry;4.91
disgust;0.06
scared;2.69
happy;4.77
sad;10.59
surprised;0.04
neutral;76.95
angry;2.75
disgust;0.01
scared;1.76
happy;4.94
sad;3.91
surprised;0.05
neutral;86.58
angry;4.21
disgust;0.01
scared;3.19
happy;1.00
sad;6.30
surprised;0.12
