angry;disgust;scared;happy;sad;surprised;neutral
5.0;0.3;5.31;11.69;27.28;0.2;50.22
6.89;1.57;4.14;21.64;27.0;0.2;38.56
3.9;0.27;2.65;18.0;17.04;0.15;57.99
5.7;0.39;2.67;15.19;15.88;0.11;60.07
6.68;0.38;3.57;9.96;21.24;0.19;57.98
16.61;0.32;7.89;6.02;12.35;4.22;52.59
12.99;0.56;7.14;3.0;10.32;2.55;63.45
16.14;0.67;6.64;3.34;11.28;1.81;60.12
13.75;0.43;4.35;4.48;8.49;3.26;65.24
18.54;0.47;7.89;3.47;13.89;3.19;52.56
18.55;0.47;7.91;3.46;13.87;3.2;52.54
23.26;0.52;12.18;3.33;15.19;3.92;41.59
7.76;0.3;4.48;2.45;9.79;1.49;73.73
9.17;0.24;4.68;3.15;8.26;1.56;72.93
9.66;0.29;5.91;2.12;11.23;1.48;69.31
9.81;0.24;5.77;2.3;10.24;1.86;69.78
3.3;0.08;15.46;11.89;17.45;7.66;44.15
3.92;0.09;14.42;15.24;16.44;7.27;42.61
11.45;0.15;2.72;2.71;10.7;0.96;71.31
3.43;0.24;1.75;12.28;11.18;0.23;70.89
4.13;0.67;2.31;12.37;14.5;0.2;65.82
4.08;0.01;21.76;9.87;6.79;5.68;51.8
4.08;0.01;21.76;9.87;6.79;5.68;51.8
3.3;0.43;2.11;12.73;15.55;0.24;65.65
2.45;0.27;1.95;24.28;12.0;0.29;58.77
2.36;0.12;1.92;11.86;11.59;0.25;71.9
5.83;0.11;27.66;5.74;40.43;0.84;19.38
5.8;0.14;22.08;7.32;37.23;0.95;26.48
2.02;0.11;2.3;15.24;12.14;0.47;67.71
7.61;0.12;26.8;2.6;39.77;0.89;22.21
5.28;0.04;25.67;3.6;45.99;1.08;18.35
5.93;0.02;17.2;25.11;15.1;4.38;32.27
5.93;0.02;17.2;25.11;15.1;4.38;32.27
2.99;0.17;1.7;17.31;13.37;0.24;64.23
4.45;0.26;2.48;15.35;18.59;0.24;58.63
3.92;0.36;2.91;22.28;19.73;0.16;50.64
3.96;0.33;3.39;10.12;18.78;0.3;63.12
2.86;0.29;2.55;19.84;17.67;0.16;56.62
8.55;0.6;5.38;14.13;24.87;0.45;46.02
4.61;0.12;4.5;16.95;19.45;0.24;54.13
19.48;0.07;10.64;16.48;27.55;1.6;24.18
19.48;0.07;10.64;16.48;27.55;1.6;24.18
5.24;0.12;4.47;13.61;14.86;0.28;61.42
5.06;0.11;4.42;13.44;15.02;0.3;61.66
6.57;0.1;23.18;7.93;37.49;0.7;24.02
8.11;1.07;3.66;5.99;16.61;0.49;64.07
10.67;0.66;4.61;5.97;21.19;0.3;56.59
8.06;0.46;6.98;10.38;21.56;0.45;52.1
9.17;0.85;2.62;3.58;14.2;0.15;69.43
7.46;0.78;2.65;4.65;14.81;0.16;69.49
8.47;0.1;12.12;13.7;14.69;2.08;48.84
8.47;0.1;12.12;13.7;14.69;2.08;48.84
9.71;0.59;3.58;5.32;15.29;0.27;65.24
6.35;0.44;2.8;8.29;15.41;0.25;66.45
25.34;2.22;6.11;1.02;16.89;0.73;47.69
24.1;1.57;5.52;1.38;13.2;0.85;53.38
4.94;1.71;7.12;10.1;14.1;6.65;55.37
