angry;disgust;scared;happy;sad;surprised;neutral
6.8;0.01;9.86;16.44;22.98;1.52;42.38
4.56;0.02;12.03;6.02;5.13;36.02;36.22
3.54;0.03;7.03;21.3;19.38;2.11;46.62
11.58;0.03;11.21;9.93;15.18;2.26;49.81
5.92;3.05;6.8;45.94;11.18;3.22;23.9
5.51;0.03;10.6;7.26;5.82;23.75;47.03
7.67;0.02;10.6;11.28;20.85;3.26;46.31
11.99;0.05;10.18;9.32;21.74;3.81;42.92
10.15;0.11;11.77;12.48;27.11;3.46;34.92
5.36;0.01;13.76;10.95;9.89;0.68;59.35
3.75;0.02;8.86;16.09;16.63;0.39;54.27
4.32;0.02;11.17;9.52;5.94;26.51;42.53
11.36;0.06;22.58;4.34;26.25;1.15;34.26
2.22;0.02;3.44;23.69;13.15;0.21;57.26
10.54;8.0;20.81;19.67;15.48;6.13;19.38
5.5;0.74;8.68;10.51;27.09;0.2;47.28
7.27;0.01;12.52;6.56;8.37;15.14;50.13
4.36;0.49;13.01;15.03;24.48;0.26;42.37
6.01;0.29;15.8;10.39;28.42;0.53;38.56
3.49;0.14;14.96;9.46;28.93;0.48;42.54
3.94;0.19;19.31;11.74;33.75;0.38;30.69
20.79;4.25;6.25;51.02;6.1;1.73;9.85
4.07;0.1;14.37;11.52;28.12;0.42;41.4
13.9;8.12;9.96;47.53;7.0;1.08;12.41
5.08;0.04;11.45;5.53;31.15;0.59;46.16
6.34;0.03;11.17;3.11;42.17;0.84;36.35
20.62;14.44;13.42;29.03;7.82;2.33;12.35
23.23;25.46;10.29;21.79;4.04;2.81;12.37
5.62;0.04;11.03;3.96;36.54;0.46;42.36
6.76;0.12;14.93;9.08;12.23;13.12;43.75
5.01;0.14;11.23;5.38;33.1;0.27;44.87
8.73;0.08;11.42;6.07;32.74;0.14;40.83
8.07;0.08;16.81;4.93;29.21;0.47;40.43
4.16;0.01;18.68;6.78;3.74;6.78;59.84
10.92;0.67;3.09;59.05;9.72;0.68;15.87
9.04;0.04;11.55;5.27;38.96;0.76;34.38
5.36;0.02;20.91;4.78;7.83;16.01;45.1
19.47;1.84;6.12;31.38;21.37;0.44;19.39
4.48;0.06;15.56;21.12;10.37;14.97;33.45
4.77;0.03;15.12;20.49;9.57;14.33;35.68
4.7;0.05;14.05;20.17;10.49;14.84;35.7
4.87;0.06;17.47;22.76;11.37;13.16;30.3
5.25;0.05;15.68;19.94;9.61;15.41;34.06
4.13;0.1;15.47;19.24;9.7;17.15;34.22
5.92;0.11;20.51;11.9;12.25;11.03;38.28
6.87;0.05;19.06;5.86;34.12;0.57;33.46
6.74;0.01;20.93;5.23;35.03;0.83;31.23
29.01;21.41;8.27;24.34;8.72;1.3;6.94
6.24;0.08;24.82;10.37;26.46;0.63;31.4
9.64;0.11;23.79;6.85;30.0;1.21;28.39
19.79;14.64;10.23;29.26;8.95;2.56;14.56
25.75;15.39;8.57;22.27;12.45;1.62;13.95
6.15;0.11;19.74;9.68;11.04;15.83;37.44
0.8;0.07;1.52;87.33;1.23;0.26;8.79
0.89;0.14;2.49;81.97;1.27;0.29;12.94
23.47;8.6;14.47;18.55;17.55;4.13;13.23
23.47;8.6;14.47;18.55;17.55;4.13;13.23
21.22;7.15;14.92;19.9;19.26;4.08;13.47
2.58;0.1;17.99;23.09;8.19;0.9;47.16
