angry;disgust;scared;happy;sad;surprised;neutral
9.02;0.95;22.82;0.2;18.78;0.56;47.67
7.65;0.39;22.38;0.14;24.03;0.27;45.13
7.64;0.52;15.85;0.19;15.35;0.51;59.94
8.15;0.31;17.69;0.1;21.86;0.27;51.62
6.27;0.35;16.75;0.15;17.26;0.42;58.81
5.9;0.34;15.95;0.11;14.38;0.41;62.9
7.48;0.59;23.02;0.29;16.51;0.6;51.51
7.33;0.38;21.62;0.12;21.41;0.47;48.67
8.48;0.67;15.14;0.14;15.5;0.28;59.79
7.63;0.32;22.42;0.17;23.32;0.35;45.8
12.25;0.51;22.88;0.12;26.3;0.26;37.67
9.58;0.68;25.9;0.12;22.21;0.35;41.16
13.38;0.73;9.08;0.89;25.14;0.16;50.61
8.84;0.34;7.55;0.54;27.24;0.11;55.38
9.09;0.32;19.71;0.25;37.54;0.2;32.89
12.1;0.45;25.32;0.11;35.54;0.17;26.3
12.9;0.52;26.09;0.11;28.81;0.31;31.26
11.86;0.3;15.76;0.06;22.73;0.3;48.99
7.65;0.21;16.47;0.14;20.39;0.58;54.56
8.12;0.38;21.7;0.11;28.86;0.24;40.59
9.09;0.81;18.88;0.16;21.17;0.46;49.43
8.6;0.82;19.55;0.14;14.96;0.37;55.55
7.01;0.31;15.73;0.11;21.46;0.48;54.91
6.56;0.26;21.96;0.22;25.89;0.44;44.65
8.47;0.88;16.75;0.1;20.81;0.28;52.71
14.19;0.52;12.2;0.4;33.23;0.14;39.33
10.55;0.62;9.03;0.3;30.46;0.08;48.96
6.45;0.2;8.7;0.36;27.3;0.12;56.87
11.86;0.32;14.41;0.09;33.57;0.14;39.6
8.89;0.39;10.94;0.15;22.73;0.15;56.75
8.1;0.38;14.14;0.11;22.27;0.26;54.75
9.24;0.21;14.02;0.15;24.61;0.29;51.48
10.99;0.32;14.16;0.15;27.05;0.2;47.13
